city,state,zipcode,bedrooms,bathrooms,price,yearBuilt,lotSize,livingArea,daysOnZillow,monthlyHoaFee,latitude,longitude,homeType,streetAddress,zestimate,propertyTaxRate,bedrooms_missing,bathrooms_missing,yearBuilt_missing,livingArea_missing,price_per_sqft
Bethesda,MD,20816,6.0,5.0,2468044,2024.0,9278.752391886721,3210.0,5,0.0,38.959015,-77.12165,SINGLE_FAMILY,"Roseland Plan, PCI - 20816",2480400.0,0.81,0,0,0,0,768.8610591900311
Bethesda,MD,20814,5.0,5.0,2487988,2024.0,9278.752391886721,45.0,55,0.0,38.99006,-77.11541,SINGLE_FAMILY,"Winnett Plan, PCI - 20814",2419500.0,0.81,0,0,0,0,55288.62222222222
Bethesda,MD,20817,5.0,4.0,3698444,2024.0,9278.752391886721,546.0,54,0.0,38.980145,-77.11481,SINGLE_FAMILY,"Pelham Plan, PCI -20016",3565100.0,0.81,0,0,0,0,6773.706959706959
Rockville,MD,20852,1.0,1.0,306888,1986.0,9278.752391886721,925.0,27,625.0,39.0235,-77.10474,CONDO,10101 Grosvenor Pl APT 1417,298300.0,0.81,0,0,0,0,331.7708108108108
Kensington,MD,20895,3.0,3.0,679000,1956.0,6022.0,1599.0,6,0.0,39.03938,-77.08402,SINGLE_FAMILY,11202 Dewey Rd,707100.0,0.81,0,0,0,0,424.64040025015635
Chevy Chase,MD,20815,5.0,4.0,2344982,2024.0,9278.752391886721,300.0,31,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Rolston S Plan, PCI - 20815",2306100.0,0.81,0,0,0,0,7816.606666666667
Rockville,MD,20852,5.0,2.0,625000,1954.0,7235.0,1691.0,19,0.0,39.05089,-77.09585,SINGLE_FAMILY,4808 Macon Rd,612800.0,0.81,0,0,0,0,369.60378474275575
Bethesda,MD,20814,5.0,5.0,2596555,2024.0,9278.752391886721,245.0,16,0.0,38.99006,-77.11541,SINGLE_FAMILY,"Pine Plan, PCI - 20814",2556100.0,0.81,0,0,0,0,10598.183673469388
POTOMAC,MD,20854,6.0,7.0,3999999,1996.0,90169.0,11400.0,69,285.0,38.99597,-77.18798,SINGLE_FAMILY,8605 Potomac School Ter,3734300.0,0.81,0,0,0,0,350.8771052631579
Chevy Chase,MD,20815,5.0,5.0,2476665,2024.0,9278.752391886721,123.0,65,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Metro Plan, PCI - 20815",2407700.0,0.81,0,0,0,0,20135.48780487805
Bethesda,MD,20814,5.0,6.0,2745000,2024.0,11284.0,5920.0,33,0.0,38.996605,-77.1055,SINGLE_FAMILY,5303 McKinley St,2655400.0,0.81,0,0,0,0,463.68243243243245
Arlington,VA,22207,5.0,4.0,1484900,1958.0,12750.0,3316.0,5,0.0,38.91296,-77.1255,SINGLE_FAMILY,4512 33rd St N,1517600.0,0.91,0,0,0,0,447.7985524728589
Chevy Chase,MD,20815,6.0,5.0,1979605,2024.0,9278.752391886721,44.0,6,0.0,38.97465,-77.090195,SINGLE_FAMILY,"P Rockmere Plan, PCI - 20815",,0.81,0,0,0,0,44991.02272727273
Rockville,MD,20853,5.0,3.0,660000,1959.0,11627.0,2506.0,8,0.0,39.08862,-77.08156,SINGLE_FAMILY,4005 Blackpool Rd,672300.0,0.81,0,0,0,0,263.3679169992019
North Bethesda,MD,20852,2.0,2.0,635000,2006.0,9278.752391886721,1526.0,6,947.0,39.04985,-77.11342,CONDO,11700 Old Georgetown Rd UNIT 1011,637800.0,0.81,0,0,0,0,416.1205766710354
Chevy Chase,MD,20815,5.0,5.0,2389644,2024.0,9278.752391886721,432.0,49,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Lia D - 4506 Cortland Road Plan, PCI - 20815",2326700.0,0.81,0,0,0,0,5531.583333333333
Chevy Chase,MD,20815,6.0,7.0,2244982,2024.0,9278.752391886721,621.0,37,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Rolston M Plan, PCI - 20815",2190100.0,0.81,0,0,0,0,3615.107890499195
Rockville,MD,20852,2.0,1.0,230000,1980.0,9278.752391886721,1036.0,19,738.0,39.05833,-77.10484,CONDO,12403 Braxfield Ct APT 15,231900.0,0.81,0,0,0,0,222.007722007722
Rockville,MD,20851,3.0,1.0,469900,1954.0,6789.0,1188.0,33,0.0,39.08345,-77.13262,SINGLE_FAMILY,1006 Scott Ave,,0.81,0,0,0,0,395.53872053872055
Bethesda,MD,20815,1.0,1.0,365000,2000.0,9278.752391886721,626.0,6,595.0,38.98015,-77.09348,CONDO,7111 Woodmont Ave APT 512,360800.0,0.81,0,0,0,0,583.0670926517572
Bethesda,MD,20814,7.0,4.0,1549000,1950.0,10383.0,3630.0,27,0.0,39.00909,-77.1144,SINGLE_FAMILY,9408 Old Georgetown Rd,1493200.0,0.81,0,0,0,0,426.72176308539946
Bethesda,MD,20817,5.0,6.0,2700000,2018.0,12107.0,6059.0,61,0.0,38.98751,-77.14282,SINGLE_FAMILY,7708 Beech Tree Rd,2569000.0,0.81,0,0,0,0,445.61808879353026
Chevy Chase,MD,20815,5.0,5.0,2681986,2024.0,9278.752391886721,421.0,28,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Macon Plan, PCI - 20815",2631100.0,0.81,0,0,0,0,6370.513064133017
Rockville,MD,20852,6.0,8.0,4150000,1971.0,23705.0,9400.0,146,0.0,39.04952,-77.13348,SINGLE_FAMILY,6508 Tall Tree Ter,1512100.0,0.81,0,0,0,0,441.48936170212767
Rockville,MD,20853,4.0,3.0,650000,1966.0,10881.0,1825.0,30,0.0,39.08961,-77.10899,SINGLE_FAMILY,5318 Manorfield Rd,635800.0,0.81,0,0,0,0,356.16438356164383
Bethesda,MD,20817,3.0,2.0,385000,1960.0,9278.752391886721,1464.0,9,991.0,39.02388,-77.15402,CONDO,7501 Democracy Blvd APT B124,414600.0,0.81,0,0,0,0,262.9781420765027
Bethesda,MD,20817,5.0,5.0,2721485,2024.0,9278.752391886721,420.0,36,0.0,38.980145,-77.11481,SINGLE_FAMILY,"Ariel Plan, PCI -20016",2653500.0,0.81,0,0,0,0,6479.726190476191
Chevy Chase,MD,20815,5.0,7.0,3995000,2023.0,9124.0,5876.0,87,0.0,38.97875,-77.0691,SINGLE_FAMILY,3419 Cummings Ln,3839000.0,0.81,0,0,0,0,679.8842750170184
North Bethesda,MD,20852,4.0,5.0,1440000,2012.0,1934.0,3000.0,75,382.0,39.03439,-77.10521,TOWNHOUSE,5228 Strathmore Ave,1389100.0,0.81,0,0,0,0,480.0
Chevy Chase,MD,20815,6.0,6.0,2695000,2024.0,5845.0,6000.0,5,0.0,38.97465,-77.09478,SINGLE_FAMILY,4896 Chevy Chase Blvd,2692100.0,0.81,0,0,0,0,449.1666666666667
Bethesda,MD,20817,4.0,6.0,2199000,2024.0,6657.0,0.0,56,0.0,38.9947,-77.11705,SINGLE_FAMILY,8501 Hempstead Ave,2149500.0,0.81,0,0,0,0,inf
Bethesda,MD,20817,5.0,3.0,1542000,1965.0,15351.0,3477.0,1,0.0,38.98679,-77.16537,SINGLE_FAMILY,7705 Glenmore Spring Way,1375400.0,0.81,0,0,0,0,443.48576358930114
Silver Spring,MD,20906,6.0,3.0,599999,1955.0,7816.0,1680.0,1,0.0,39.06761,-77.07167,SINGLE_FAMILY,12900 Goodhill Rd,556300.0,0.81,0,0,0,0,357.1422619047619
Rockville,MD,20852,4.0,2.0,599997,1952.0,13838.0,1680.0,8,0.0,39.05244,-77.09797,SINGLE_FAMILY,4915 Macon Rd,606800.0,0.81,0,0,0,0,357.1410714285714
Rockville,MD,20853,4.0,3.0,699900,1965.0,8305.0,1880.0,1,0.0,39.09196,-77.09735,SINGLE_FAMILY,14407 Butternut Ct,645200.0,0.81,0,0,0,0,372.28723404255317
Chevy Chase,MD,20815,6.0,7.0,2779101,1971.0,6027.0,0.0,32,0.0,38.97342,-77.09552,SINGLE_FAMILY,4812 Chevy Chase Blvd,2778400.0,0.81,0,0,0,0,inf
Bethesda,MD,20814,6.0,6.0,3499000,2024.0,7426.0,6880.0,178,0.0,38.98791,-77.10976,SINGLE_FAMILY,7805 Moorland Ln,1441400.0,0.81,0,0,0,0,508.5755813953488
Bethesda,MD,20816,5.0,4.0,2221986,2024.0,9278.752391886721,3000.0,44,0.0,38.959015,-77.12165,SINGLE_FAMILY,"Rosemont Contemporary Plan, PCI - 20816",2159800.0,0.81,0,0,0,0,740.662
Bethesda,MD,20816,5.0,5.0,2295000,2024.0,6600.0,5179.0,48,0.0,38.96989,-77.13903,SINGLE_FAMILY,6004 Benalder Dr,2217100.0,0.81,0,0,0,0,443.1357404904422
Bethesda,MD,20814,3.0,2.0,489900,1965.0,9278.752391886721,1605.0,1,1383.0,39.015705,-77.11047,CONDO,5450 Whitley Park Ter APT 713,,0.81,0,0,0,0,305.23364485981307
Rockville,MD,20852,2.0,1.0,289000,1964.0,9278.752391886721,911.0,188,698.0,39.02268,-77.10315,CONDO,10224 Rockville Pike APT 301,273700.0,0.81,0,0,0,0,317.2338090010977
Chevy Chase,MD,20815,2.0,2.0,975000,1973.0,9278.752391886721,1741.0,17,2194.0,38.9632,-77.0923,CONDO,4620 N Park Ave PENTHOUSE 2E,948100.0,0.81,0,0,0,0,560.0229753015508
Chevy Chase,MD,20815,1.0,2.0,300000,1968.0,9278.752391886721,892.0,7,848.0,38.96296,-77.08984,CONDO,4515 Willard Ave APT 2415S,297300.0,0.81,0,0,0,0,336.32286995515693
Rockville,MD,20852,3.0,4.0,749900,1972.0,9278.752391886721,2412.0,1,500.0,39.03784,-77.10956,TOWNHOUSE,11011 Wickshire Way #M-4,739100.0,0.81,0,0,0,0,310.9038142620232
Bethesda,MD,20817,6.0,8.0,4395000,2017.0,35283.0,7541.0,35,0.0,38.979507,-77.140114,SINGLE_FAMILY,6908 Ayr Ln,4174800.0,0.81,0,0,0,0,582.8139504044557
Chevy Chase,MD,20815,6.0,6.0,2885000,2024.0,9278.752391886721,5500.0,25,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Volta A Plan, PCI - 20815",2802200.0,0.81,0,0,0,0,524.5454545454545
Bethesda,MD,20814,6.0,10.0,6450000,2024.0,22787.0,8668.0,250,0.0,38.9868,-77.10943,SINGLE_FAMILY,5425 Moorland Ln,5661000.0,0.81,0,0,0,0,744.116289801569
Bethesda,MD,20816,4.0,4.0,1887000,2024.0,9278.752391886721,422.0,50,0.0,38.959015,-77.12165,SINGLE_FAMILY,"Aurora Plan, PCI - 20816",1843400.0,0.81,0,0,0,0,4471.563981042654
Bethesda,MD,20817,6.0,6.0,3299000,2024.0,9027.0,6450.0,132,0.0,38.98557,-77.13169,SINGLE_FAMILY,7507 Elmore Ln,2609500.0,0.81,0,0,0,0,511.47286821705427
Rockville,MD,20853,5.0,3.0,689000,1960.0,10947.0,2247.0,73,0.0,39.08452,-77.08928,SINGLE_FAMILY,4505 W Frankfort Dr,662400.0,0.81,0,0,0,0,306.6310636404094
Bethesda,MD,20814,4.0,4.0,1514000,2015.0,1541.0,3424.0,7,187.0,39.02159,-77.1074,TOWNHOUSE,5315 Merriam St,1514600.0,0.81,0,0,0,0,442.17289719626166
Kensington,MD,20895,6.0,5.0,2488000,1971.0,12750.0,5411.0,183,0.0,39.02345,-77.08676,SINGLE_FAMILY,4404 Clearbrook Ln,,0.81,0,0,0,0,459.80410275365
Chevy Chase,MD,20815,4.0,5.0,2249984,2024.0,9278.752391886721,48.0,35,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Halbert Plan, PCI - 20815",2212800.0,0.81,0,0,0,0,46874.666666666664
Chevy Chase,MD,20815,4.0,4.0,2181986,2024.0,9278.752391886721,350.0,44,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Salem Plan, PCI - 20815",2136100.0,0.81,0,0,0,0,6234.245714285715
Bethesda,MD,20814,6.0,6.0,2695000,1952.0,8201.0,3771.0,64,0.0,38.98553,-77.10792,SINGLE_FAMILY,5400 Moorland Ln,2540300.0,0.81,0,0,0,0,714.6645452134712
Bethesda,MD,20814,5.0,5.0,2249900,2024.0,8400.0,4958.0,36,0.0,39.02415,-77.12241,SINGLE_FAMILY,6105 Berkshire Dr,1156100.0,0.81,0,0,0,0,453.7918515530456
Potomac,MD,20854,7.0,8.0,4995000,1990.0,111513.0,12089.0,57,282.0,38.98412,-77.2021,SINGLE_FAMILY,9900 New London Dr,,0.81,0,0,0,0,413.1855405740756
Silver Spring,MD,20906,3.0,3.0,379900,1983.0,9278.752391886721,1439.0,14,342.0,39.08697,-77.07796,TOWNHOUSE,4063 Chesterwood Dr #4063,375200.0,0.81,0,0,0,0,264.0027797081307
Bethesda,MD,20816,4.0,5.0,2181986,2024.0,9278.752391886721,80.0,56,0.0,38.959015,-77.12165,SINGLE_FAMILY,"Halbert Plan, PCI - 20816",2125400.0,0.81,0,0,0,0,27274.825
Potomac,MD,20854,3.0,3.0,0,2024.0,0.0,0.0,39,0.0,39.062542,-77.15705,SINGLE_FAMILY,"Homes Available Soon, The Flats at Northside",,0.81,0,0,0,0,
Chevy Chase,MD,20815,5.0,5.0,2507988,2024.0,9278.752391886721,45.0,44,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Winnett Plan, PCI - 20815",2453900.0,0.81,0,0,0,0,55733.066666666666
Chevy Chase,MD,20815,0.0,1.0,219000,1968.0,9278.752391886721,495.0,31,525.0,38.96295,-77.08984,CONDO,5500 Friendship Blvd APT 1520N,207000.0,0.81,0,0,0,0,442.42424242424244
Rockville,MD,20854,3.0,3.0,1499900,1971.0,45345.0,1452.0,67,0.0,39.04057,-77.18333,LOT,9008 Marseille Dr,,0.81,0,0,0,0,1032.9889807162535
Chevy Chase,MD,20815,5.0,5.0,2462096,2024.0,9278.752391886721,65.0,55,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Taylor - 4506 Cortland Drive Plan, PCI - 20815",2401100.0,0.81,0,0,0,0,37878.4
Bethesda,MD,20814,5.0,5.0,1925000,2024.0,5453.0,4414.0,26,0.0,39.02083,-77.11202,SINGLE_FAMILY,10008 Fleming Ave,1878100.0,0.81,0,0,0,0,436.11236973266875
Chevy Chase,MD,20815,5.0,6.0,4250000,2024.0,9278.752391886721,5200.0,25,0.0,38.97465,-77.090195,SINGLE_FAMILY,"6529 Elgin Lane Plan, PCI - 20815",4132700.0,0.81,0,0,0,0,817.3076923076923
Bethesda,MD,20817,5.0,5.0,2699984,2024.0,9278.752391886721,365.0,53,0.0,39.04403,-77.130455,SINGLE_FAMILY,"Multi-Plan, PCI - 20852",2614000.0,0.81,0,0,0,0,7397.216438356164
Bethesda,MD,20817,6.0,5.0,2471485,2024.0,9278.752391886721,321.0,58,0.0,39.04403,-77.130455,SINGLE_FAMILY,"Roseland Plan, PCI - 20852",2390000.0,0.81,0,0,0,0,7699.330218068536
Chevy Chase,MD,20815,5.0,5.0,2459988,2024.0,9278.752391886721,432.0,70,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Cardiff Plan, PCI - 20815",2384300.0,0.81,0,0,0,0,5694.416666666667
Chevy Chase,MD,20815,5.0,4.0,2781986,2024.0,9278.752391886721,43.0,59,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Langland - 4812 Chevy Chase Blvd. Plan, PCI - 20815",2711700.0,0.81,0,0,0,0,64697.348837209305
Bethesda,MD,20814,5.0,5.0,2200000,2024.0,9278.752391886721,34.0,55,0.0,38.99006,-77.11541,SINGLE_FAMILY,"Bethesda & Chevy Chase Lots Plan, PCI - 20814",2144400.0,0.81,0,0,0,0,64705.882352941175
Bethesda,MD,20817,4.0,5.0,3121986,2024.0,9278.752391886721,3503.0,60,0.0,38.980145,-77.11481,SINGLE_FAMILY,"Davidson G Plan, PCI -20016",3006000.0,0.81,0,0,0,0,891.2320867827576
Chevy Chase,MD,20815,5.0,5.0,2397594,2024.0,9278.752391886721,533.0,58,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Glenrose - 4506 Cortland Drive Plan, PCI - 20815",2328400.0,0.81,0,0,0,0,4498.300187617261
Chevy Chase,MD,20815,6.0,7.0,2331986,2024.0,9278.752391886721,5500.0,41,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Oliver Plan, PCI - 20815",2261800.0,0.81,0,0,0,0,423.99745454545456
Chevy Chase,MD,20815,4.0,5.0,2677866,2024.0,9278.752391886721,43.0,55,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Andover - 5210 Andover Road Plan, PCI - 20815",2610300.0,0.81,0,0,0,0,62275.95348837209
Chevy Chase,MD,20815,5.0,6.0,4350000,2024.0,9278.752391886721,3400.0,45,0.0,38.97465,-77.090195,SINGLE_FAMILY,"5200 A Murray Road Plan, PCI - 20815",4200700.0,0.81,0,0,0,0,1279.4117647058824
Chevy Chase,MD,20815,6.0,7.0,2875566,2024.0,9278.752391886721,550.0,57,0.0,38.97465,-77.090195,SINGLE_FAMILY,"5401 Trent Street Plan, PCI - 20815",2786400.0,0.81,0,0,0,0,5228.301818181818
Chevy Chase,MD,20815,4.0,5.0,2677866,2024.0,9278.752391886721,43.0,50,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Andover C - 5210 Andover Road Plan, PCI - 20815",2613100.0,0.81,0,0,0,0,62275.95348837209
Chevy Chase,MD,20815,5.0,5.0,2848655,2024.0,9278.752391886721,32.0,37,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Rockmere Plan, PCI - 20815",2789900.0,0.81,0,0,0,0,89020.46875
Chevy Chase,MD,20815,4.0,5.0,2184332,2024.0,9278.752391886721,4150.0,40,0.0,38.97465,-77.090195,SINGLE_FAMILY,"5401 D Trent Street Plan, PCI - 20815",2127700.0,0.81,0,0,0,0,526.3450602409639
Chevy Chase,MD,20815,6.0,7.0,4384455,2024.0,9278.752391886721,500.0,19,0.0,38.97465,-77.090195,SINGLE_FAMILY,"5200 B Murray Road Plan, PCI - 20815",4291300.0,0.81,0,0,0,0,8768.91
Bethesda,MD,20814,5.0,4.0,2221986,2024.0,9278.752391886721,3000.0,25,0.0,38.99006,-77.11541,SINGLE_FAMILY,"Rosemont Contemporary Plan, PCI - 20814",2172900.0,0.81,0,0,0,0,740.662
Bethesda,MD,20817,7.0,9.0,4749000,1971.0,39932.0,12757.0,40,0.0,38.981087,-77.14233,SINGLE_FAMILY,7115 Crail Dr,1882300.0,0.81,0,0,0,0,372.2662067884299
Bethesda,MD,20817,4.0,5.0,3830000,2024.0,9278.752391886721,350.0,5,0.0,38.980145,-77.11481,SINGLE_FAMILY,"Greystone Plan, PCI -20016",3846400.0,0.81,0,0,0,0,10942.857142857143
Garrett Park,MD,20896,3.0,3.0,550000,1971.0,11748.0,1452.0,41,0.0,39.04023,-77.09625,LOT,11117 Rokeby Ave,,0.81,0,0,0,0,378.7878787878788
Chevy Chase,MD,20815,3.0,5.0,1850000,2019.0,1608.0,3300.0,62,225.0,38.99511,-77.07466,TOWNHOUSE,3731 Chevy Chase Lake Dr,1785400.0,0.81,0,0,0,0,560.6060606060606
Chevy Chase,MD,20815,6.0,6.0,2729984,2024.0,9278.752391886721,300.0,48,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Wrightson Plan, PCI - 20815",2645600.0,0.81,0,0,0,0,9099.946666666667
Bethesda,MD,20817,5.0,6.0,2099995,1971.0,7331.0,5393.0,28,380.0,39.01437,-77.1402,SINGLE_FAMILY,6929 Renita Ln,2028200.0,0.81,0,0,0,0,389.3927313183757
Bethesda,MD,20816,4.0,5.0,2781986,2024.0,9278.752391886721,3503.0,0,0.0,38.959015,-77.12165,SINGLE_FAMILY,"Davidson G Plan, PCI - 20816",2816400.0,0.81,0,0,0,0,794.1724236368826
Bethesda,MD,20814,4.0,4.0,2259984,2024.0,9278.752391886721,403.0,31,0.0,38.99006,-77.11541,SINGLE_FAMILY,"Rocton Plan, PCI - 20814",2214200.0,0.81,0,0,0,0,5607.900744416874
Rockville,MD,20852,1.0,1.0,205000,1980.0,9278.752391886721,686.0,63,502.0,39.06925,-77.13381,CONDO,160 Talbott St APT 102,194900.0,0.81,0,0,0,0,298.8338192419825
Bethesda,MD,20814,6.0,5.0,2350000,2024.0,9981.0,6345.0,47,0.0,39.01483,-77.08954,SINGLE_FAMILY,9704 Cedar Ln,1017900.0,0.81,0,0,0,0,370.3703703703704
Bethesda,MD,20817,4.0,5.0,2319505,2024.0,9278.752391886721,480.0,48,0.0,39.04403,-77.130455,SINGLE_FAMILY,"Halbert Plan, PCI - 20852",2253800.0,0.81,0,0,0,0,4832.302083333333
Chevy Chase,MD,20815,6.0,5.0,2744099,2024.0,9278.752391886721,321.0,29,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Roseland Plan, PCI - 20815",2684800.0,0.81,0,0,0,0,8548.595015576324
Bethesda,MD,20814,5.0,5.0,2354666,2024.0,9278.752391886721,343.0,62,0.0,38.99006,-77.11541,SINGLE_FAMILY,"Park Plan, PCI - 20814",2280500.0,0.81,0,0,0,0,6864.915451895044
Bethesda,MD,20817,5.0,4.0,3889504,2024.0,9278.752391886721,480.0,2,0.0,38.980145,-77.11481,SINGLE_FAMILY,"Madison Plan, PCI -20016",,0.81,0,0,0,0,8103.133333333333
Chevy Chase,MD,20815,5.0,5.0,2476998,2024.0,9278.752391886721,54.0,48,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Glenrose Plan, PCI - 20815",2423200.0,0.81,0,0,0,0,45870.333333333336
Silver Spring,MD,20906,2.0,1.0,209000,1970.0,9278.752391886721,782.0,27,590.0,39.09232,-77.07716,CONDO,3970 Bel Pre Rd APT 2,198300.0,0.81,0,0,0,0,267.26342710997443
Bethesda,MD,20817,5.0,5.0,2874554,2024.0,9278.752391886721,35.0,3,0.0,39.04403,-77.130455,SINGLE_FAMILY,"Upland Plan, PCI - 20852",,0.81,0,0,0,0,82130.11428571428
Chevy Chase,MD,20815,2.0,3.0,1669000,1998.0,9278.752391886721,3850.0,57,2800.0,38.98195,-77.09214,CONDO,7222 47th St #R-5,1586900.0,0.81,0,0,0,0,433.5064935064935
Bethesda,MD,20817,4.0,5.0,3889505,2024.0,9278.752391886721,480.0,67,0.0,38.980145,-77.11481,SINGLE_FAMILY,"Halbert Plan, PCI -20016",3729200.0,0.81,0,0,0,0,8103.135416666667
Potomac,MD,20854,6.0,6.0,2248000,2017.0,19166.0,8400.0,389,0.0,39.04303,-77.16586,SINGLE_FAMILY,12 Redbud Ct,,0.81,0,0,0,0,267.6190476190476
Bethesda,MD,20817,5.0,6.0,3187766,2024.0,9278.752391886721,456.0,2,0.0,39.04403,-77.130455,SINGLE_FAMILY,"C Copley Plan, PCI - 20852",,0.81,0,0,0,0,6990.714912280701
Rockville,MD,20852,4.0,5.0,1439000,2022.0,1792.0,3100.0,6,237.0,39.06282,-77.14764,TOWNHOUSE,3214 Royal Fern Pl,1435700.0,0.81,0,0,0,0,464.19354838709677
Bethesda,MD,20817,5.0,5.0,3374554,2024.0,9278.752391886721,35.0,3,0.0,38.980145,-77.11481,SINGLE_FAMILY,"Upland Plan, PCI -20016",,0.81,0,0,0,0,96415.82857142857
Potomac,MD,20854,3.0,4.0,1638800,1989.0,5577.0,4298.0,13,409.0,38.9898,-77.19159,TOWNHOUSE,9420 Turnberry Dr,,0.81,0,0,0,0,381.2936249418334
Chevy Chase,MD,20815,4.0,5.0,2629984,2024.0,9278.752391886721,4150.0,49,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Greystone - CC Plan, PCI - 20815",2549800.0,0.81,0,0,0,0,633.7310843373494
Bethesda,MD,20814,6.0,6.0,2954985,2024.0,9278.752391886721,54.0,3,0.0,38.99006,-77.11541,SINGLE_FAMILY,"P Winnett Plan, PCI - 20814",,0.81,0,0,0,0,54721.944444444445
North Bethesda,MD,20852,1.0,1.0,282969,2001.0,9278.752391886721,796.0,40,380.0,39.05029,-77.11334,CONDO,11710 Old Georgetown Rd APT 220,274100.0,0.81,0,0,0,0,355.4886934673367
Bethesda,MD,20817,6.0,7.0,2221986,2024.0,9278.752391886721,350.0,51,0.0,39.04403,-77.130455,SINGLE_FAMILY,"Oliver Plan, PCI - 20852",2155000.0,0.81,0,0,0,0,6348.5314285714285
Bethesda,MD,20814,4.0,4.0,2259984,2024.0,9278.752391886721,4035.0,8,0.0,38.99006,-77.11541,SINGLE_FAMILY,"Rocton Plan, PCI - 20814",2256700.0,0.81,0,0,0,0,560.0951672862453
Bethesda,MD,20815,0.0,1.0,309000,2000.0,9278.752391886721,531.0,18,432.0,38.98015,-77.09348,CONDO,7111 Woodmont Ave APT 315,,0.81,0,0,0,0,581.9209039548023
Bethesda,MD,20816,4.0,5.0,2389984,2024.0,9278.752391886721,4150.0,4,0.0,38.959015,-77.12165,SINGLE_FAMILY,"Greystone - CC Plan, PCI - 20816",2408800.0,0.81,0,0,0,0,575.8997590361446
Bethesda,MD,20816,6.0,5.0,2246986,2024.0,9278.752391886721,879.0,32,0.0,38.959015,-77.12165,SINGLE_FAMILY,"Balsam Model Plan, PCI - 20816",2189800.0,0.81,0,0,0,0,2556.2980659840728
Chevy Chase,MD,20815,5.0,6.0,2359984,2024.0,9278.752391886721,3400.0,62,0.0,38.97465,-77.090195,SINGLE_FAMILY,"4799 Chevy Chase Blvd. Plan, PCI - 20815",2281400.0,0.81,0,0,0,0,694.1129411764706
Chevy Chase,MD,20815,3.0,2.0,815000,1982.0,9278.752391886721,1618.0,62,1655.0,38.99258,-77.07636,CONDO,8101 Connecticut Ave APT N409,791800.0,0.81,0,0,0,0,503.70828182941904
Chevy Chase,MD,20815,6.0,6.0,2854985,2024.0,9278.752391886721,54.0,3,0.0,38.97465,-77.090195,SINGLE_FAMILY,"P Winnett Plan, PCI - 20815",,0.81,0,0,0,0,52870.09259259259
Rockville,MD,20850,4.0,7.0,2350000,2007.0,59677.0,9174.0,89,0.0,39.0916,-77.19647,SINGLE_FAMILY,14308 Marian Dr,2226500.0,0.81,0,0,0,0,256.1587093961195
Chevy Chase,MD,20815,1.0,2.0,850000,1988.0,9278.752391886721,1141.0,79,1435.0,38.9656,-77.08913,CONDO,5600 Wisconsin Ave APT 1204,817600.0,0.81,0,0,0,0,744.9605609114811
Bethesda,MD,20814,5.0,4.0,2387799,2024.0,9278.752391886721,432.0,19,0.0,38.99006,-77.11541,SINGLE_FAMILY,"Sycamore Plan, PCI - 20814",2349900.0,0.81,0,0,0,0,5527.3125
Bethesda,MD,20816,5.0,5.0,2294666,2024.0,9278.752391886721,343.0,65,0.0,38.959015,-77.12165,SINGLE_FAMILY,"Park Plan, PCI - 20816",2222800.0,0.81,0,0,0,0,6689.98833819242
Bethesda,MD,20814,5.0,5.0,2187694,2024.0,9278.752391886721,325.0,15,0.0,38.99006,-77.11541,SINGLE_FAMILY,"Merrimac Plan, PCI - 20814",2162000.0,0.81,0,0,0,0,6731.366153846154
Bethesda,MD,20817,5.0,5.0,3887988,2024.0,9278.752391886721,45.0,11,0.0,38.980145,-77.11481,SINGLE_FAMILY,"Winnett Plan, PCI -20016",3862600.0,0.81,0,0,0,0,86399.73333333334
North Bethesda,MD,20852,4.0,4.0,1187138,2024.0,1197.0,2495.0,49,165.0,39.02458,-77.1073,TOWNHOUSE,10318 Grosvenor Pl,1160900.0,0.81,0,0,0,0,475.8068136272545
Chevy Chase,MD,20815,5.0,4.0,2359788,2024.0,9278.752391886721,3000.0,63,0.0,38.97465,-77.090195,SINGLE_FAMILY,"5200 F Murray Road Plan, PCI - 20815",2287000.0,0.81,0,0,0,0,786.596
Bethesda,MD,20814,5.0,5.0,2476665,2024.0,9278.752391886721,123.0,20,0.0,38.99006,-77.11541,SINGLE_FAMILY,"Metro Plan, PCI - 20814",2436700.0,0.81,0,0,0,0,20135.48780487805
